Position,Name,Artist,Album,Year,Genre,Time,Plays
57,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
58,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Alternative,0:03:42,45
59,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,41
60,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,46
61,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,41
62,Your Type,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:19,105
63,Kamikaze,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:59,44
64,Grapefruit,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:51,11
65,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:49,30
66,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,43
67,abcdefu,GAYLE,a study of the human experience volume one - EP,2020,Pop,0:02:48,43
68,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
69,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
70,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
71,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,93
72,Kick In The Head,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:15,24
73,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:20,
74,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,98
75,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,117
76,Tattooed Heart,Ariana Grande,Yours Truly,2013,Pop,0:03:14,38
77,Heat Lightning,Mitski,Laurel Hell,2021,Alternative,0:02:51,103
78,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,37
79,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
80,Bloom,Troye Sivan,Bloom,2018,Pop,0:03:42,107
81,Hot As Ice,Britney Spears,Blackout,2007,Pop,0:03:16,103
82,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
83,Crash,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:09,38
84,Emotion,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:17,85
85,Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2022,Pop,0:04:45,185
86,Not Strong Enough,boygenius,the record,2023,Alternative,0:03:54,34
87,Constant Repeat,Charli XCX,CRASH (Deluxe),2022,Pop,0:03:09,35
88,Bad Thing Twice,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:13,92
89,Your Age,Rina Sawayama,Hold The Girl,2022,Alternative,0:02:54,81
90,Blue Velvet,Lana Del Rey,Paradise,2012,Alternative,0:02:38,76
91,Angel,PinkPantheress,Barbie The Album,2023,Pop,0:02:03,34
92,Gracious Grind,midnite library,Purposeful Pondering,2023,Hip-Hop/Rap,0:01:37,
93,People disappear here,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:07,31
94,Shy Boy,Carly Rae Jepsen,Shy Boy - Single,2023,Pop,0:03:29,
95,Back To December (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),2023,Pop,0:04:54,29
96,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version),2021,Country,0:03:55,88
97,I Wish you Roses,Kali Uchis,Red Moon In Venus,2023,R&B/Soul,0:03:39,29
98,Summer Girl (Bonus Track),HAIM,"Women In Music, Pt. III (Expanded Edition)",2019,Alternative,0:03:25,141
99,Easy Lover (feat. Big Sean),Ellie Goulding,Higher Than Heaven (Deluxe),2022,Pop,0:03:35,34
100,the grudge,Olivia Rodrigo,GUTS,2023,Pop,0:03:09,30
