Position,Name,Artist,Album,Year,Genre,Time,Plays
27,River,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:02:42,70
28,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:08,52
29,Midnight Dreams,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,62
30,Kintsugi,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:06:18,56
31,stranger,Tove Lo,BLUE LIPS (Lady Wood Phase II),2017,Alternative,0:03:54,62
32,Pineapple Slice,Tove Lo & SG Lewis,Dirt Femme (Extended Cut),2022,Dance,0:02:56,85
33,"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:26,57
34,Selfish,Britney Spears,Femme Fatale (Deluxe Version),2011,Pop,0:03:43,201
35,bad idea right?,Olivia Rodrigo,GUTS,2023,Pop,0:03:04,60
36,Gimmie Love,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:22,96
37,I got it bad,Addison Rae,AR - EP,2023,Pop,0:02:52,66
38,Human Being (feat. Zhala),Robyn,Honey,2018,Pop,0:03:46,65
39,Aeroplanes,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:03:20,52
40,Love On Top,Beyoncé,4 (Expanded Edition),2011,Pop,0:04:27,70
41,Moments,Tove Lo,Queen of the Clouds (Blueprint Edition),2014,Alternative,0:03:22,54
42,Shadow,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:49,56
43,Honey,Robyn,Honey,2018,Pop,0:04:54,54
44,Unwritten,Natasha Bedingfield,Unwritten,2004,Pop,0:04:19,69
45,Lavender Haze,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:22,46
46,the grudge,Olivia Rodrigo,GUTS,2023,Pop,0:03:09,51
47,True Disaster,Tove Lo,Lady Wood,2016,Alternative,0:03:44,52
48,Question...?,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:30,35
49,Taco Truck x VB,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:53,43
50,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:05:39,50
51,Yuck,Charli XCX,CRASH (Deluxe),2017,Pop,0:02:18,59
52,True Romance,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:04:05,11
53,Bends,Carly Rae Jepsen,The Loneliest Time,2022,Pop,0:03:15,114
54,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:43,55
55,Quiet,Camila Cabello,Familia,2022,Pop,0:02:43,142
56,Paris,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:16,
57,I've Loved You For So Long,The Aces,I've Loved You For So Long,2023,Alternative,0:02:56,
58,Boys Like You,ITZY,Boys Like You - Single,2022,Pop,0:03:43,59
59,Kamikaze,Carly Rae Jepsen,The Loveliest Time,2023,Pop,0:02:59,53
60,Vigilante Shit,Taylor Swift,Midnights (3am Edition),2022,Pop,0:02:44,
61,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version) [Video Deluxe],2021,Pop,0:05:29,26
62,What Was I Made For?,Billie Eilish,Barbie The Album,2023,Pop,0:03:42,48
63,How To Stay With You,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:16,29
64,One Of Your Girls,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:01,5
65,Anti-Hero,Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:20,23
66,sao anh không hiểu?,Phùng Khánh Linh,yesteryear (deluxe),2020,Pop,0:03:20,68
67,Ever Again,Robyn,Honey,2018,Pop,0:04:24,38
68,Still Got It,Troye Sivan,Something To Give Each Other,2023,Pop,0:03:28,34
69,Intuition,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:12,46
70,Jaded,Miley Cyrus,Endless Summer Vacation,2023,Pop,0:03:05,45
71,Don't Write Me Off,Hugh Grant,Music and Lyrics,2007,Soundtrack,0:02:30,49
72,"Can't Go Back, Baby",Troye Sivan,Something To Give Each Other,2023,Pop,0:03:21,44
73,The Grants,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:04:55,46
74,Temptation,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:03,41
75,You asked for this,Halsey,"If I Can’t Have Love, I Want Power (Extended)",2021,Alternative,0:04:25,41
76,Your Type,Carly Rae Jepsen,Emotion (Deluxe Expanded Edition),2015,Pop,0:03:19,105
77,"You're On Your Own, Kid",Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:14,15
78,Fairy Dust (Chapter I),Tove Lo,Lady Wood,2016,Alternative,0:00:57,5
79,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,Midnights (The Til Dawn Edition),2022,Pop,0:03:49,30
80,Grapefruit,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:51,11
81,Better Man,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:02:52,43
82,abcdefu,GAYLE,a study of the human experience volume one - EP,2020,Pop,0:02:48,43
83,October,No Spirit,October - Single,2021,Hip-Hop/Rap,0:02:30,
84,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:03:39,9
85,Lost in Your Light (feat. Miguel),Dua Lipa,Dua Lipa (Complete Edition),2016,Pop,0:03:23,16
86,Holy (Til You Let Me Go),Rina Sawayama,Hold The Girl,2022,Alternative,0:03:19,117
87,La Vie En Rose,Lucy Dacus,2019,2019,Alternative,0:02:50,41
88,Now That We Don't Talk (Taylor's Version) [From The Vault],Taylor Swift,1989 (Taylor's Version) [Deluxe],2023,Pop,0:02:26,17
89,love is embarrassing,Olivia Rodrigo,GUTS,2023,Pop,0:02:34,38
90,just like magic,Ariana Grande,Positions,2020,Pop,0:02:29,126
91,the 1,Taylor Swift,folklore (deluxe version),2020,Alternative,0:03:30,56
92,How Long,Ellie Goulding,Higher Than Heaven (Deluxe),2023,Pop,0:03:38,36
93,Prom,SZA,Ctrl,2017,R&B/Soul,0:03:16,93
94,Kick In The Head,Tove Lo,Dirt Femme (Extended Cut),2022,Dance,0:03:15,24
95,Tattooed Heart,Ariana Grande,Yours Truly,2013,Pop,0:03:14,38
96,Baby,Charli XCX,CRASH (Deluxe),2022,Pop,0:02:39,37
97,Habits (Stay High),Tove Lo,Queen of the Clouds (Blueprint Edition),2013,Alternative,0:03:29,98
98,Karma,Taylor Swift,Midnights (3am Edition),2022,Pop,0:03:24,
99,Đốt,Văn Mai Hương,hương,2020,Pop,0:04:23,25
100,Jon Batiste Interlude,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,2023,Pop,0:03:33,36
